Brand,Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Shares,Verified Account,Post Type,Agent Ticket ID,Email Ticket ID,Email Ticket Assigned To,Email Ticket Status,Sub-Source,Ratings,Note1,Note2,Note3,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Others,Category,SubCategory,PostType,Rating,General
Spice Money,2024-03-30,youtube.com,@deepaksingh-he1ev,@deepaksingh-he1ev,Neutral,60 se 90 day ke andar e mail par received hota hai,2024-03-30 22:22:50,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=Ugxnu1zTxAdoxStX7Sx4AaABAg.A1bKFb5U83fA1bq-zfJ150,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@deepaksingh-he1ev,@deepaksingh-he1ev,Neutral,Plz wait,2024-03-30 22:22:13,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=Ugxnu1zTxAdoxStX7Sx4AaABAg.A1bKFb5U83fA1bpwOwMrFX,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Meri id k liye tum log daily bhane bna rhe ho mere paise bhi kha liye tum logo ne,2024-03-30 22:20:10,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=1852879921853953,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@manoj24929,@manoj24929,Neutral,Abhi to 2 mahine ho geya sir,2024-03-30 22:14:31,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=Ugxnu1zTxAdoxStX7Sx4AaABAg.A1bKFb5U83fA1bp31opfuK,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@deepaksingh-he1ev,@deepaksingh-he1ev,Neutral,Mere me nsdl ka option show nahi kar raha hai,2024-03-30 22:10:03,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=UgxL_fROg4e3fMhHszR4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@deepaksingh-he1ev,@deepaksingh-he1ev,Positive,Spice best company 5 year experience,2024-03-30 22:09:29,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=UgzsTkxheVN6iehPJXJ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@deepaksingh-he1ev,@deepaksingh-he1ev,Neutral,Next month,2024-03-30 22:06:01,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=Ugxnu1zTxAdoxStX7Sx4AaABAg.A1bKFb5U83fA1bo4lcX4x2,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Negative,Nakli fraud,2024-03-30 21:52:19,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=1789091298255615,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Md Sajjad Alam bohut kit lena hogha 500,2024-03-30 21:29:05,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=352406500525509&reply_comment_id=434054429155190,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Certificate keyse milega. Certificate dene thak process of kijiye Please.,2024-03-30 21:28:40,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=794147712619980,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,8981906084,2024-03-30 20:50:04,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=1434640507159968&reply_comment_id=1156582591947165,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Mohammad Tazeem call me,2024-03-30 20:49:59,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=1434640507159968&reply_comment_id=951077313194267,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Kaliram Sonare mc,2024-03-30 20:49:34,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=1627662614721962&reply_comment_id=1090533945386333,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@rohitdhakad4901,@rohitdhakad4901,Negative,Sbi withdrawal bi band ho gyaa....😢,2024-03-30 20:47:48,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugw3ElvGt4MHTHE6Hd14AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Bhag m***cc,2024-03-30 20:47:34,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=943040240782251,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@amitsha532,@amitsha532,Neutral,Purchase  kaha se kree.. Dukan wla bhot price batata hii,2024-03-30 20:26:35,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgxEBuCM8LTGUawCPm14AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Twitter.com,skygupta007,Akash Gupta,Neutral,@SpiceMoneyIndia very bad service 15 days over no improve @_DigitalIndia @CSCegov_ @NPCI_NPCI #aeps #csc #csp #spicemoney https://t.co/yflm1QZJjr,2024-03-30 20:19:55,,https://twitter.com/skygupta007/status/1774086662538355023,Male,,,,0,0,167,"Kolkata, india",0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Please Approve my IIBF Certificate,2024-03-30 20:16:23,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=973687491022794,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@HariRajput01,@HariRajput01,Neutral,"Morpho divice to chalegi na 
Mantra band ho rhi hai na",2024-03-30 20:08:35,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgzTnjXcNqZBD4pWb3F4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Twitter.com,MdSec63,Md Saddam,Neutral,"@SpiceMoneyIndia Abhi Tak koi aunyai nhi hua hain aur I'd closed ka noc nhi Mila hain please mera noc mail pe bhej dijye 
Gmail ID saddam.sec63@gmail.com
I'd - sdp56797
7541843351",2024-03-30 19:07:06,,https://twitter.com/MdSec63/status/1774068334545526913,,,,,0,0,0,,0,0,0,,Tweet,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@2.0Sandeep,@2.0Sandeep,Neutral,Please  reply to me,2024-03-30 18:53:12,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugy5ZRxv2S4y5sdaeFZ4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@2.0Sandeep,@2.0Sandeep,Neutral,Mantra device update kaise ho ga,2024-03-30 18:52:43,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgxkTUK8r8n68p_LyRR4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Mem meri id ka cpv update karana hai iske liye 50 bar complete kar chuka hu lekin koi bhi cpv update nahi kar raha hai mem me thak chuka hu itni bar complete kar diya mene mem please cpv update kare mem please,2024-03-30 18:40:08,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=1627662614721962,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Certificate na banvae to sir,2024-03-30 17:58:20,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=2177952912550742,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,SPICE MONEY 9719535897,2024-03-30 17:53:07,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=402403132688680&reply_comment_id=437092798893985,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@sanjayraikwear1978,@sanjayraikwear1978,Positive,L0 device hai esko kha fekde ab kon chenj karega 😮😮😮😂😂😂,2024-03-30 17:45:31,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgwdZ0psbpc9LzpYmY94AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume inbox me share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-03-30 17:44:26,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=1451473642415311&reply_comment_id=3705817892989900,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,FB User,FB User,Neutral,Sir mai abhi out of India hu mujhe aane me 2 to 3 month lage ga mere pass iibf certificate nhi h agar mai spice money se ye plan kab tak purchase kar sakta hu,2024-03-30 17:43:16,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=1451473642415311,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"प्रिय महोदय, नमस्कार! आपसे अनुरोध है कि कृपया अपना मोबाइल नंबर और ईमेल आईडी हमें  inbox me साझा करें, हमारी ग्राहक सेवा टीम आपसे जल्द ही संपर्क करेगी। सादर, टीम स्पाइस मनी",2024-03-30 17:39:48,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=402403132688680&reply_comment_id=1622968551869072,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"प्रिय महोदय, नमस्कार! आपको बताना चाहेंगे कि जो नियम बनाया जाता है, वो आपकी सुरक्षा को ध्यान में रख कर बनाया जाता है ताकि आप किसी भी  fraud का शिकार न हों। सादर, टीम स्पाइस मनी",2024-03-30 17:38:52,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgxFGCYsaGSjYmOfdOd4AaABAg.A1b9yi33L9JA1bKW6ecbx3,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"प्रिय महोदय, नमस्कार! आपको बताना चाहेंगे कि जो नियम बनाया जाता है, वो आपकी सुरक्षा को ध्यान में रख कर बनाया जाता है ताकि आप किसी भी  fraud का शिकार न हों। सादर, टीम स्पाइस मनी",2024-03-30 17:38:40,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgyiBs0e84YNsRqn0Nd4AaABAg.A1ajJ34AscCA1bKUhGtQKS,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@manoj24929,@manoj24929,Neutral,Sir main February 2 ko exam diyatha  Mera 54 Mark ayatha par abhi tak Certificate Nehi Aya hai kab Tak ayega plz bataiye,2024-03-30 17:36:37,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=Ugxnu1zTxAdoxStX7Sx4AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@indianmobilesoftwareservic1698,@indianmobilesoftwareservic1698,Neutral,@@SpiceMoneyOfficial maim.  sdl602986. I'd. Reactive plz,2024-03-30 17:29:49,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugy9NI8X6kHHyxcwV0B4AaABAg.A1ajB7uzTiVA1bJTqKHojj,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645 par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 17:25:46,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgymBpzk--MWK4krOZN4AaABAg.A1ak4S0nwCiA1bJ-M7L-o0,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645 par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 17:24:34,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgwzVQSXPFX5-XB7Fu14AaABAg.A1b9Bucpz_wA1bIsQUpWEc,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Greetings! Aapko batana chahenge ki is concern ke regarding aap hamare sath jude rahein,jaldi hi information share kiya jayega. Regards , Team Spice Money",2024-03-30 17:23:12,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugw-etYOBGMp7R0eQuJ4AaABAg.A1atopUC7bvA1bIiOG1rJf,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 17:21:55,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugwq9_FV0UOaQ4kGaPR4AaABAg.A1aq-9cvC_GA1bIZuxcoXp,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki is concern ke regarding aap hamare sath jude rahein, jald hi jankari share kiya jayega. Regards, Team Spice Money",2024-03-30 17:21:15,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugxp0baWN8r_GRfMJTV4AaABAg.A1aqgOhJyTZA1bIV9ovVk6,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 17:18:09,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugy9NI8X6kHHyxcwV0B4AaABAg.A1ajB7uzTiVA1bI8MN4dS1,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 17:16:35,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=UgyXQ9nRQenxAZFPlmB4AaABAg.A1akQAFxTXBA1bHxsK7qoU,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings!  RBI ke nirdeshnusar, sabhi BC partners ko IIBF BC/BF certification karna jaruri hai, samay rahte ise jarur pura karein. Regards ,Team Spice Money",2024-03-30 17:14:40,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=2727425274092729&reply_comment_id=1181999863208435,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"प्रिय महोदय, नमस्कार! आपसे अनुरोध है कि कृपया अपना मोबाइल नंबर और ईमेल आईडी हमें inbox me साझा करें, आप हमें अपनी अधिकारी आईडी भी शेयर कर सकते हैं। हमारी ग्राहक सेवा टीम आपसे जल्द ही संपर्क करेगी। सादर, टीम स्पाइस मनी",2024-03-30 17:13:01,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=973837867416774&reply_comment_id=339879099060768,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Please share your email id and mobile number in inbox .we'll reach out to you to resolve all your concerns.Regards, Team Spice Money",2024-03-30 17:10:44,,https://www.facebook.com/634639855377280/posts/818154200359177?comment_id=2110310669331308&reply_comment_id=949874703009476,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings ! Please visit our official website www.spicemoney.com for job information. Regards, Team Spice Money",2024-03-30 17:10:01,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=301141302819181&reply_comment_id=381752518161338,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-03-30 17:09:37,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=1174224440417259&reply_comment_id=372955865578600,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume inbox me share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-03-30 17:09:22,,https://www.facebook.com/634639855377280/posts/816150883892842?comment_id=809299861086109&reply_comment_id=1367250867321435,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! We thank you for the appreciation.Regards, Team Spice Money",2024-03-30 17:06:54,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=1118576059387730&reply_comment_id=2701154930191222,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@trading_win.,@trading_win.,Neutral,"Matlab sab spice money chodo
Kyuki a business karne ka tarika he.
Ek device rahte dusra device kharido",2024-03-30 17:04:16,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=UgzrYvuNtnx1kNQ2dL14AaABAg,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Hamare grahak sewa adhikari aapse jald hi sampark karenge. Regards, Team Spice Money",2024-03-30 17:01:01,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=352406500525509&reply_comment_id=785613910169716,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume inbox me share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-03-30 17:00:14,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=3794736320755159&reply_comment_id=1466786647275986,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume inbox me share karein, hamari customer care team aapse jald hi sampark karegi. Regards, Team Spice Money",2024-03-30 16:59:51,,https://www.facebook.com/634639855377280/posts/817402500434347?comment_id=430929059426934&reply_comment_id=1353220348641045,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,Facebook.com,SPICE MONEY,SPICE MONEY,Neutral,"Dear Sir, Greetings! Hope you are good .If you have any issue related to our service let us know. Regards, Team Spice Money",2024-03-30 16:57:17,,https://www.facebook.com/634639855377280/posts/818033483704582?comment_id=3789024494752495&reply_comment_id=747828183815571,Male,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 16:55:36,,https://www.youtube.com/watch?v=Cz4v5w1J8dE&lc=Ugz-ftqNVifiy-gSQwV4AaABAg.A1b2VaBXQ2fA1bFZD4UVBa,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
Spice Money,2024-03-30,youtube.com,@SpiceMoneyOfficial,@SpiceMoneyOfficial,Neutral,"Dear Sir, Namaskar! Aapse request hai ki please apna Mobile number & email id hume share karein, hamari official customer care team aapse jald hi sampark karegi. aap hamse hamare official customer care 0120-3645645  par bhi sampark kar sakate hain. Regards, Team Spice Money",2024-03-30 16:53:51,,https://www.youtube.com/watch?v=7pMfSyYFp5U&lc=UgwaxjrbP9MwTRl2iNN4AaABAg.A1b13grVb-PA1bFMPstbxI,,,,,0,0,0,,0,0,0,,Comment,,,,,,,,,,,,,,,,,,,,,,
