Date,Source,Screenname,Display Name,Sentiment,Content,Created Date/Time,Case Closed Date/Time,Link,Gender,City,State,Country,Retweet Count,Favorite Count,Followers Count,Location,Comments,Likes,Views,Shares,Dislikes,Verified Account,Post Type,Sub-Source,Ratings,Case Status,Case Assigned To,Case ID,Forums Response Comment,Forums Response By,Forums Response Time,Business Location,App Version,Device Name,Os Version,Language,Others,Category,SubCategory,PostType,Rating,General,Note1,Note2,Note3
2024-03-31,Facebook.com,FB User,FB User,Positive,"बहुत बढ़िया गेम 
प्रतिदिन 7 लाख तक जीत सकते है 
100% निष्पक्ष और सुरक्षित कैश गेम!
Install करे और ₹ 10 का बोनस पाएँ

https://nmxep.com/c/red/gold/lyf107?f=w&p=default&tp=gold1",2024-03-31 10:13:24,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=437470652092916,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,"teen Patti.
https://h25.in/gold/fvq5ii 
 भाई मैंने बहुत सारे गेम खेलें लेकिन सबसे बेस्ट और रियल गेम मुझे यह लगा एक बार आप भी ट्राई करके देखो",2024-03-31 09:56:13,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=2196682277347636,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://refer9.com/gold/myujtw,2024-03-31 09:42:55,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=1458413291744168,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://h27.in/c/red/m/xq690t?f=w&p=default&l=en&tp=m36https://h27.in/c/red/m/xq690t?f=w&p=default&l=en&tp=m36https://h27.in/c/red/m/xq690t?f=w&p=default&l=en&tp=m36https://h27.in/c/red/m/xq690t?f=w&p=default&l=en&tp=m36https://h27.in/c/red/m/xq690t?f=w&p=default&l=en&tp=m36,2024-03-31 09:16:14,,https://www.facebook.com/430005779526496/posts/432431665950574?comment_id=1245560573086020,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_432431665950574, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,Op,2024-03-31 09:08:56,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=924813259136216,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,Nice,2024-03-31 09:00:16,,https://www.facebook.com/430005779526496/posts/432431665950574?comment_id=401672512570193,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_432431665950574, , , , , , ,,,
2024-03-31,Twitter.com,Twitter user,Twitter user,Neutral,"As you hunt for Easter eggs,&#8203; don't forget to keep an eye out for hidden dangers online. Do not share your personal and financial information with untrusted sources. 

#HappyEaster #LiveMoreBankLess #DBSMoment #TopicalSpot #DBSBankIndia #DBSIn #MomentMarketing https://t.co/JEUMtajJKp",2024-03-31 09:00:00,,https://twitter.com/DBSBankIndia/status/1774277942002004130,Male,,,,0,0,14524,India,,,,,,True,Tweet,,,,,,,,,,,,,[], , , , , , ,,,
2024-03-31,Facebook.com,DBS,DBS,Neutral,"As you hunt for Easter eggs,&#8203; don't forget to keep an eye out for hidden dangers online. Do not share your personal and financial information with untrusted sources. 

#HappyEaster #LiveMoreBankLess #DBSMoment #TopicalSpot #DBSBankIndia #DBSIn #MomentMarketing
As you hunt for Easter eggs,&#8203; don't forget to keep an eye out for hidden dangers online. Do not share your personal and financial information with untrusted sources. 

#HappyEaster #LiveMoreBankLess #DBSMoment #TopicalSpot #DBSBankIndia #DBSIn #MomentMarketing",2024-03-31 09:00:00,,https://www.facebook.com/430005779526496/posts/435342095659531,,,,,,,,,17,12890,,7,,,Post,,,,,,,,,,,,,199904420133416_435342095659531, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,"Indian premier league 2️⃣0️⃣2️⃣4️⃣

Match No 👉 12th 13th

 Gujrat. 🆚  Hyderabad 
 
 Delhi.   🆚 Chennai 

Match ᴡɪɴɴᴇʀ 👉 ???

100% ᴡɪɴɴɪɴɢ ᴛᴇᴀᴍ ᴍɪʟᴇɢɪ 🥇🥇

ᴀɢᴀʀ ʟᴏꜱꜱ ᴍᴇ ʜᴏ ᴛᴏ ᴊᴏɪɴ ᴋʀᴏʟᴏ ꜰᴀꜱᴛ 

ʜʀ ᴍᴀᴛᴄʜ ʟɪꜰᴇ ᴄʜᴀɴɢɪɴɢ ᴍᴀᴛᴄʜ ᴍɪʟᴇɢᴀ 
🙏🏻🙏🏻🙏🏻

ᴡʜᴀᴛꜱᴀᴩᴩ ɴᴏ 👉8543863734
ᴊᴏɪɴ ꜰᴀꜱᴛ ✅✅✅",2024-03-31 07:58:20,,https://www.facebook.com/430005779526496/posts/432431665950574?comment_id=432433825910779,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_432431665950574, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,"(TATA  IPL. 2024) 🏆 .(FIXED RIPORT AVAILABLE )🏆✅✅

(31MARCH + 12 TH 13 TH MATCH)✅✅

              GT.  (VS).  SRH 🏏✅
              
              DC.  (VS).  CSK🏏✅

(MATCH WINNER)👍

(-TOSS WINNER) 🏆

(RIPORT💯💯 SURE FIXED)🏆✔️✅
(WHATSAPP.No.)
8️⃣5️⃣4️⃣3️⃣8️⃣6️⃣3️⃣7️⃣3️⃣4️⃣",2024-03-31 07:58:19,,https://www.facebook.com/430005779526496/posts/432431665950574?comment_id=3636560863248053,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_432431665950574, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,,2024-03-31 07:51:12,,https://www.facebook.com/430005779526496/posts/432975312562876?comment_id=1751327875356045,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_432975312562876, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://refer9.com/gold/o3sqag,2024-03-31 07:12:04,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=949206243313256,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Negative,"+𝟗𝟏-𝟕𝟖𝟕𝟖𝟕𝟗𝟔𝟏𝟑𝟎𝐩𝐚𝐧𝐝𝐢𝐭 ji 𝐯𝐚𝐬𝐡𝐢𝐤𝐞𝐫𝐧 𝐬𝐩𝐞𝐜𝐥𝐢𝐬𝐭
 👉 (प्रेम-विवाह ) (बिछड़ा हुआ प्यार )  ( पति - पत्नी सांस बहु में अनबन) (सोतन दुश्मन छुटकारा) (संतान ना होना) (किया कराया) (गृह कलेश) आदि""जैसी सभी समस्या के लिए सम्पर्क करें!+𝟗𝟏-𝟕𝟖𝟕𝟖𝟕𝟗𝟔𝟏𝟑𝟎
Note_((Love guru baba ji )) 
 सभी जगह से निराश प्रेमी-प्रेमिकाएं एक बार जरूर कॉल करें,&#8203; आपका प्यार टूटने नहीं दिया जाएगा।आगे पढे ↴
 #Love_Problem_Solution #Diveroce_problem_solution
#Husband_wife_Problems,&#8203;
#Child_problems📲 + 𝟗𝟏-𝟕𝟖𝟕𝟖𝟕𝟗𝟔𝟏𝟑𝟎
#Inter_caste_marriage_solution,&#8203;
 #Family_problem,&#8203;
नोट :-- उपरोक्त समस्याओं के अलावा भी कोई और समस्या हो जिसका निवारण तंत्र-मंत्र व एस्ट्रोलॉजी के रिलेटेड हो तो आप हमें कॉल या whatsapp 👇 भी कर सकते है।+𝟗𝟏-𝟕𝟖𝟕𝟖𝟕𝟗𝟔𝟏𝟑𝟎",2024-03-31 06:54:54,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=785227209832395,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,Nice,2024-03-31 06:05:57,,https://www.facebook.com/430005779526496/posts/432431665950574?comment_id=1453221201939626,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_432431665950574, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,.. teen Pttee gold 🥇 Bhai ye real gem me isme rojana Ghar bethe 💯4 se 5000 💰hajar Tak kamata aap bhi Ghar bethe kamane chah te ho niche link he 👇👇dawanlod karo aur aap bhi👇 kamao https://refer9.com/gold/9gb71,2024-03-31 05:38:25,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=334835626261907,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,.. teen Pttee master Bhai ye real gem me isme rojana Ghar bethe 💯4 se 5000 💰hajar Tak kamata aap bhi Ghar bethe kamane chah te ho niche link he 👇👇dawanlod karo aur aap bhi👇 kamao https://refer9.com/m/8t2j4m,2024-03-31 05:38:13,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=992023535601061,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-31 05:28:23,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=431757599387981,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-31 05:28:19,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=429120666274051,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-31 05:08:35,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=25783009207952890,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-31 05:08:32,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=1128494811931434,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://h25.in/gold/3vu7rh,2024-03-31 04:58:55,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=723714539924606,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,"भाई मैने बहुत सारे गेम खेले हैं लेकिन सबसे बेस्ट और रीयल गेम मुझे यहीं लगा तीन पत्ती गोल्ड और तीन पत्ती मास्टर एक बार आप भी ट्राई करो और हां लॉगिन बोनस सबसे पहले 500 रूपये मिलेगा💯उसके बाद 200₹,&#8203;या 300₹,&#8203; एड करो और अपने मन पसंद गेम खेलों और बहुत सारा पैसा जीतो ❤️Daliy Login Bonus 20₹,&#8203; नीचे क्लिक करो और डाउनलोड कर
 👇👇👇👇👇👇👇👇👇
https://h25.in/gold/3vu7rh
https://h25.in/gold/3vu7rh",2024-03-31 04:58:53,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=3259040097738679,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,Tìm Gấp 100 Anh Bị Xuất Tinh Sớm Nặng- Muốn QH Lâu Ra 60 Phút - Vào Nhóm https://short.com.vn/WbUN  Em Chỉ Miễn Phí Cách Trị Dứt Điểm XTS,2024-03-31 04:49:02,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=1452988368624323,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://scene.agent61.com/promotion/gold/slg_1700414/u/53134158/s/s3/e6xjgm?channel=slg_1700414&lang=en&scene=s3&uid=53134158,2024-03-31 04:35:53,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=437170495515074,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,"KHELNA HAI TO REAL GAME KHELO FAKE GAME MAT KHELO.                              👇👇♥️ Super fast withdraw ♥️
https://mplms.com/gold/z0ppf
https://mplms.com/gold/z0ppf
👉 Signup  bonus  ✓500😍
👉 Daily   bonus    ✓1000  😍
♥️Super fast withdraw♥️",2024-03-31 04:30:22,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=1116383789407549,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Positive,"KHELNA HAI TO REAL GAME KHELO FAKE GAME MAT KHELO.                              👇👇♥️ Super fast withdraw ♥️
https://mplms.com/gold/z0ppf
https://mplms.com/gold/z0ppf
👉 Signup  bonus  ✓500😍
👉 Daily   bonus    ✓1000  😍
♥️Super fast withdraw♥️",2024-03-31 04:21:14,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=383468714577687,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,https://refer9.com/gold/bdm3o,2024-03-31 00:24:22,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=1473037436969566,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,Facebook.com,FB User,FB User,Neutral,"https://refer9.com/m/hlgxj
जितने भी हारे यूजर्स एक बार जरूर ट्राई करेंl 2024 का बिलकुल ही नया ""Verzen"" आ गया हैl नया"" verzen"" मे जित 100% होगीl 
      डाउनलोड करे और Dragon Vs Tiger गेम को खेलें या अपना मनपसंद गेम खेलेंl
                  पैसा 3 मिनट मे बैंक मे withdrowl एक बार जरूर खेलेl",2024-03-31 00:02:16,,https://www.facebook.com/430005779526496/posts/434164655777275?comment_id=407346728604523,,,,,,,,,0,0,,0,,,Comment,,,,,,,,,,,,,199904420133416_434164655777275, , , , , , ,,,
2024-03-31,youtube.com,naveenkumaraerukonda892,naveenkumaraerukonda892,Positive,"I request every one please don't truck this bank 
They don't follow any guidelines and ethics with customer account",2024-03-31 00:01:12,,https://www.youtube.com/watch?v=mYsqfGPG5EU&lc=UgzgcrnP8gKZbIUd8yN4AaABAg,,,,,,,,,0,0,0,,0,,Comment,,,,,,,,,,,,,, , , , , , ,,,
2024-03-30,youtube.com,naveenkumaraerukonda892,naveenkumaraerukonda892,Neutral,U people will not provide any proper response,2024-03-30 23:59:36,,https://www.youtube.com/watch?v=swDYcQBAGh4&lc=UgzmZWmT8clv8tie5Qp4AaABAg,,,,,,,,,0,0,0,,0,,Comment,,,,,,,,,,,,,, , , , , , ,,,
