"authorFollowersCount","authorFullName","authorProfileId","authorProfileUrl","authorType","commentsCount","image","isRepost","likesCount","postedAtISO","postedAtTimestamp","text","timeSincePosted","title","url","urn"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","4","https://media.licdn.com/dms/image/D4D22AQEl-7O_IA3rzQ/feedshare-shrink_2048_1536/0/1702977892594?e=1712188800&v=beta&t=IlBLpYPeWiFtTL13IiyI3XiroNW2juA0eqnYBmTG8Xg","true","115","2023-12-29T12:51:15.341Z","1703854275341","We are thrilled to announce that Major Ashish Ahuja, COO, of Fino Payments Bank, will join the esteemed panel of speakers for the 2nd edition of BFSI Leadership Awards 2024.

#FinoPaymentsBank #FikarNot #FinoBanker #DigitalBanking #SecureBanking #HarDinFino #FinoPay #BFSILeadershipAwards #BFSI #Fintech ","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7146482802480365568?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7146482802480365568%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7146482802480365568"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D22AQEM7NRy7wgpIQ/feedshare-shrink_2048_1536/0/1696847391877?e=1712188800&v=beta&t=beKDepl3JRNWRyG7aW8-Aj3r4IH7DU9eL3qk6zDRj9o","false","32","2023-10-09T10:29:52.734Z","1696847392734","From postcards to parcels, the postal service delivers a lot of emotions with the packages. On #WorldPostDay, let's express gratitude to those who deliver love, one package at a time.

#TogetherForTrust #Aapkabankaapkedwaar #Bankingatlastmile","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7117093806734241792?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7117093806734241792%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7117093806734241792"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","21","https://media.licdn.com/dms/image/C4D22AQFcoKK2k3rC5g/feedshare-shrink_2048_1536/0/1677915376527?e=1712188800&v=beta&t=4L8YDCDPg1uRhmjmLYjFWihYIebKWl4NJwXNPPhIZK8","false","1172","2023-03-04T07:36:18.568Z","1677915378568","AU Small Finance Bank was proud to participate in News18 Rajasthan L'Aspiration Summit, held at Fateh Prakash Palace in Udaipur, which brought together leaders, royalty, and celebrities like Yuvraj Lakshya Raj Singh of Mewar; Prince Divyaraj Singh and Princess Mohena Singh from Reva; Maharaj Vikram Singh from Jaisalmer; News Anchor Amish Devgan; Master Chef Shipra Khanna; TV personalities Shailesh Lodha, and Saumya Tondon. The Summit covered a wide range of topics, including consumer lifestyle trends, new markets and customer aspirations, the effect of technology on luxury, and trends peculiar to modern India. Importantly, it focused on how today’s banks enable access to lifestyle for their customers, through premium banking programs and services.

News18 India 
#premiumbanking #luxury #lifestyle ","1yr",,"https://www.linkedin.com/feed/update/urn:li:activity:7037687183989686272?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7037687183989686272%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7037687183989686272"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","8","https://media.licdn.com/dms/image/D4D05AQFzoWxeQ8c79Q/videocover-high/0/1703677007978?e=1710093600&v=beta&t=_QtD3bh9gdlsHciKeo9fF2ZJKWVUrAA4WanlG-5ZS7A","false","143","2023-12-27T11:36:49.053Z","1703677009053","We are all set to add more smiles with the launch of our new branch at Thane Meadows. Suryoday SFB is committed to provide the best in-class banking products & services to its customers. 
The inauguration of our Thane meadows branch was graced by distinguished dignitaries, customers and Bank officials.

#thane #mumbai #launch #suryodaybank #bankofsmiles","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7145739293779550208?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7145739293779550208%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7145739293779550208"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","2","https://media.licdn.com/dms/image/D5622AQEnq6Pb40UHSg/feedshare-shrink_2048_1536/0/1703250659639?e=1712188800&v=beta&t=SmSk2HkP35O9wqLgOVO9nAt0mSRZZpYje752pK3rJ9g","false","103","2023-12-22T13:11:00.964Z","1703250660964","Stay tuned every Friday for insightful updates on secure banking practices.

#JanaHitMeinJaari #ConsumerAwareness #StaySafe #FreedomFromFrauds #SecureBanking #Secure #SafeBanking","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7143951060284391425?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7143951060284391425%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7143951060284391425"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","2","https://media.licdn.com/dms/image/D4D22AQF3y8wI8ChSMw/feedshare-shrink_2048_1536/0/1692446909253?e=1712188800&v=beta&t=ahz1ILyeBEuj0qdONHHFzqLSbvWb2OlWgvMpe6W8qwc","false","31","2023-08-19T12:08:30.829Z","1692446910829","Join hands with IPPB as a Digital Merchant and see your business grow using our DakPay UPI QR. Your customers will be delighted to make seamless digital payments using any UPI App, including IPPB DakPay UPI App. Unleash the power of Digital Banking today.
For more information on DakPay App, please visit -https://lnkd.in/dtV_9xW

#Aapkabankaapkedwaar #Bankingatlastmile #DakPay","7mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7098636847878160384?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7098636847878160384%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7098636847878160384"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","4","https://media.licdn.com/dms/image/D4D22AQGX8tHbOfpCYg/feedshare-shrink_2048_1536/0/1700822863134?e=1712188800&v=beta&t=B3mk2DDL36N9x_egFg1JX_bH6OEHzEeObqOOiaK5Jng","false","100","2023-11-24T10:47:42.264Z","1700822862264","Expand your business with Suryoday Loan Against Property and experience the ease of hassle-free processing along with other features. 
To apply, visit the link suryodaybank.com/apply or call 1800 266 7711

#loanagainstproperty #loans #business #bankofsmiles #suryodaybank","3mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7133768134485770241?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7133768134485770241%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7133768134485770241"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","5","https://media.licdn.com/dms/image/D4D05AQGmAxRCkQJI6w/videocover-high/0/1706256169833?e=1710093600&v=beta&t=c6ZCvho0V9HlHwVO1m1ebTj9go1t8jypv73nzAJpU-U","false","718","2024-01-26T08:02:52.195Z","1706256172195","AU Small Finance Bank 9M FY23-24 Financial Highlights. 

Read more: https://bit.ly/47QmZnc

#9MResults #AUSmallFinanceBank","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7156557088062648321?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7156557088062648321%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7156557088062648321"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","5","https://media.licdn.com/dms/image/D4D22AQFZwVTXRZ3q4A/feedshare-shrink_2048_1536/0/1697294699392?e=1712188800&v=beta&t=zGW4hKDqoNl0ZWlEM4ZasHeKmxIobTXtLRMb9ogsszU","false","332","2023-10-14T14:45:00.863Z","1697294700863","Unstoppable India,
Congratulations Team India on the well-deserved victory. 

#ICCWorldCup2023 #ProudMoment #CricketGlory #JanaSFB #INDVSPAK #India","5mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7118969953008951296?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7118969953008951296%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7118969953008951296"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","1","https://media.licdn.com/dms/image/D5622AQEujOGSxql8oA/feedshare-shrink_2048_1536/0/1704695567668?e=1712188800&v=beta&t=BmyJKP7fsMYvoSfsnyEjtIg5R8sB4ZtwO2CzTojsBP8","false","11","2024-01-08T06:32:48.823Z","1704695568823","In just a few simple steps register yourself on India Post Payments Bank Mobile Banking App and access a world of banking services at the convenience of your home. Download the app today!
 
 
Links to download IPPB Mobile Banking App -
 👉For Android Users - https://lnkd.in/dSaM9dy3
 👉For iPhone Users - https://lnkd.in/gPtGxbk
 
 Watch video on how to register Yourself in IPPB Mobile Banking App -https://lnkd.in/gpTqeeU5
 
 #Aapkabankaapkedwaar #Bankingatlastmile","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7150011443097088001?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7150011443097088001%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7150011443097088001"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","1","https://media.licdn.com/dms/image/D4D22AQEWfjX2n8MraQ/feedshare-shrink_2048_1536/0/1703469646458?e=1712188800&v=beta&t=8FINdV65LsYBDbSSUWTKt2LmORRH0Qy7hnXxBdUfbAA","false","112","2023-12-25T02:00:48.007Z","1703469648007","It's time to unwrap the gift of smiles.
Merry Christmas!

#christmas #celebrations #bankofsmiles #suryodaybank","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7144869558514888705?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7144869558514888705%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7144869558514888705"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","0",,"false","96","2024-02-24T06:57:06.460Z","1708757826460","Suryoday Bank recently co-sponsored 12th BPGC Ladies' Golf tournament at Bombay Presidency Golf Club in Chembur, Mumbai. This tournament gave us an opportunity to connect with participants, club members, and key dignitaries. Suryoday Bank is proud of spreading smiles by supporting women in sports. 

#BPGC #golf #tournament #suryodaybank #bankofsmiles","1w","BPGC Tournaments ","https://www.linkedin.com/feed/update/urn:li:activity:7167049786553057281?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7167049786553057281%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7167049786553057281"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","4",,"false","282","2023-09-09T13:59:16.759Z","1694267956759","India takes the global stage at the G20 Summit, driving sustainability in finance. The country needs $10 trillion to achieve Net Zero by 2070. Together, globally, we're forging a path to a greener future. 🌿

 #BadlaavHumseHai #PlanetFirst #G20Summit #G20India","6mo","G20 Summit India","https://www.linkedin.com/feed/update/urn:li:activity:7106274868106526720?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7106274868106526720%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7106274868106526720"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","2","https://media.licdn.com/dms/image/D5622AQHPTlwP7fGI1g/feedshare-shrink_2048_1536/0/1705061770137?e=1712188800&v=beta&t=aUE5r7f8WRNwEPDwvKh9u4FougZxb1HXink5HQ4j_3A","false","174","2024-01-15T02:30:01.561Z","1705285801561","Harvesting a season of well-being and happiness for you and your family. Warm wishes for a joyous #MakarSankranti, #Pongal celebration filled with love and prosperity.

#JanaSFB #Banking #HarvestSeason #Farming ","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7152487058630950912?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7152487058630950912%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7152487058630950912"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","1","https://media.licdn.com/dms/image/D5622AQFpFCNkNtqKsw/feedshare-shrink_2048_1536/0/1704878777833?e=1712188800&v=beta&t=eal1BASZFX7xoUpxfcFEhPF9-aQe8blOsf8QX0rRp1U","false","29","2024-01-10T09:26:19.476Z","1704878779476","Experience hassle-free Loan Referral Services with India Post Payments Bank Be it your long-desired vehicle, any personal loan, housing loans or Gold Loan, India Post Payments Bank empowers you to turn your dreams into reality.
For more information, visit your nearest Post Office or IPPB Branch.

#Aapkabankaapkedwaar #Bankingatlastmile","1mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7150779884271730688?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7150779884271730688%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7150779884271730688"
"105K","Fino Payments Bank Ltd","finopaymentsbank","https://www.linkedin.com/company/finopaymentsbank/","Company","5","https://media.licdn.com/dms/image/D4D22AQFG3w6wuiE5wg/feedshare-shrink_2048_1536/0/1708088250432?e=1712188800&v=beta&t=xNPAtGJKJTQPYeYUEOXCf82mPFz19tURRO3mKroBiXQ","false","121","2024-02-19T02:30:00.231Z","1708309800231","Fino pays respects to the great Chhatrapati Shivaji Maharaj and extends wishes to his followers on the occasion of his birth anniversary.

#FinoPaymentsBank #FikarNot #FinoBanker #DigitalBanking #SecureBanking #HarDinFino #FinoPay #ChhatrapatiShivajiMaharajJayanti #ChhatrapatiShivajiMaharaj #BirthAnniversary ","1w",,"https://www.linkedin.com/feed/update/urn:li:activity:7165170628348571648?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7165170628348571648%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7165170628348571648"
"121K","Suryoday Small Finance Bank Ltd","suryodaysmallfinancebankltd","https://www.linkedin.com/company/suryodaysmallfinancebankltd/","Company","5","https://media.licdn.com/dms/image/D4D22AQFyBCC-LjTrUg/feedshare-shrink_2048_1536/0/1709012643189?e=1712188800&v=beta&t=tiTAJD4TN2jLywmGceRTcomamnUaNL7pQrjsd5VoH1U","false","66","2024-02-27T05:44:04.598Z","1709012644598","It is good to know about banking. Are you ready? Mention your answer for the this question in the description box. 
The last quiz answer is ‘Deposit Insurance and Credit Guarantee Corporation’. 
Stay tuned for the next question.

#DICGC #deposits #insurance #security #suryodaybank #bankofsmiles","5d",,"https://www.linkedin.com/feed/update/urn:li:activity:7168118571288535040?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7168118571288535040%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7168118571288535040"
"589K","AU SMALL FINANCE BANK","aubank","https://www.linkedin.com/company/aubank/","Company","10",,"false","543","2023-11-24T14:00:05.640Z","1700834405640","In our commitment to enhance mobility and convenience for devotees at the Golden Temple in Amritsar, AU Small Finance Bank has donated four electric carts and established a charging station.

Mr. Rishi Dhariwal, Head-Group Liability & Branch Banking, & Mr. Saurabh Tambi, Executive Vice President, AU Small Finance Bank handed over the golf carts in the presence of Mr. Harjinder Singh Dhami (President, Shiromani Gurdwara Parbandhak Committee)

AU Small Finance Bank is dedicated to empowering communities, and this endeavor aligns with our pledge to uphold social responsibility, promote environmental sustainability, and champion people centric initiatives. 

AU Foundation 

#AUSmallFinanceBank #Community","3mo","Golden Temple","https://www.linkedin.com/feed/update/urn:li:activity:7133816550913884160?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7133816550913884160%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7133816550913884160"
"290K","Jana Small Finance Bank","jana-small-financebank","https://www.linkedin.com/company/jana-small-financebank/","Company","2","https://media.licdn.com/dms/image/D5622AQH4dlwVzKwScg/feedshare-shrink_2048_1536/0/1702713257036?e=1712188800&v=beta&t=LdQAwZFZ1T4ua1hvIHVtkLDWvNDpCN6jQobMHq64PNU","false","122","2023-12-16T07:54:17.849Z","1702713257849","Stay tuned for insightful updates on secure banking practices.

#JanaHitMeinJaari #ConsumerAwareness #StaySafe #FreedomFromFrauds #SecureBanking #Secure #SafeBanking","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7141697028249559040?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7141697028249559040%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7141697028249559040"
"56K","India Post Payments Bank","india-post-paymentsbank","https://www.linkedin.com/company/india-post-paymentsbank/","Company","1","https://media.licdn.com/dms/image/D4D22AQFNXarf4k3kBw/feedshare-shrink_2048_1536/0/1703068480189?e=1712188800&v=beta&t=lRKlIYrkW2hPmM82HicsUcY79A9l854i891vc9fQFnM","false","15","2023-12-20T10:34:40.974Z","1703068480974","Plan your health as you plan your future. India Post Payments Bank offers you the best Health Insurance Plans that won’t pinch your pocket.

👉For more information, please visit - https://lnkd.in/dTfVFG2u

#Aapkabankaapkedwaar #Bankingatlastmile #HealthInsurance","2mo",,"https://www.linkedin.com/feed/update/urn:li:activity:7143186942023688192?updateEntityUrn=urn%3Ali%3Afs_updateV2%3A%28urn%3Ali%3Aactivity%3A7143186942023688192%2CFEED_DETAIL%2CEMPTY%2CDEFAULT%2Cfalse%29","urn:li:activity:7143186942023688192"
